MSZoning,LotArea,Street,Neighborhood,YearBuilt,OverallCond,ExterQual,GrLivArea,FullBath,GarageArea,BsmtCond,FireplaceQu,Electrical,LotFrontage,KitchenQual,PavedDrive,SalePrice,MSZoning_mean,Neighborhood_mean,OverallCond_mean,BsmtCond_mean,FireplaceQu_mean,Electrical_mean,ExterQual_Gd_dummy0,ExterQual_TA_dummy1,ExterQual_Ex_dummy2,ExterQual_Fa_dummy3,FullBath_2_dummy0,FullBath_1_dummy1,FullBath_3_dummy2,FullBath_0_dummy3,KitchenQual_Gd_dummy0,KitchenQual_TA_dummy1,KitchenQual_Ex_dummy2,KitchenQual_Fa_dummy3,PavedDrive_Y_dummy0,PavedDrive_N_dummy1,PavedDrive_P_dummy2,LotFrontage_imp
RM,4571,Pave,OldTown,1916,5,TA,1344,1,513,TA,NA,SBrkr,34.0,TA,Y,98000,126316.83027522935,128225.30088495575,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,34.0
RL,53227,Pave,ClearCr,1954,6,TA,1663,1,529,TA,Gd,SBrkr,,Gd,Y,256000,191004.99478714162,212565.42857142858,153961.59126984127,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,60.5
RM,5100,Pave,OldTown,1925,7,TA,1666,1,228,TA,Gd,SBrkr,,Gd,Y,161000,126316.83027522935,128225.30088495575,158145.48780487804,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,60.5
RL,7015,Pave,BrkSide,1950,4,TA,1203,1,352,TA,TA,SBrkr,,Gd,Y,110000,191004.99478714162,124834.05172413793,120438.43859649122,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,60.5
FV,8004,Pave,Somerst,2009,5,Gd,1935,2,552,TA,NA,SBrkr,75.0,TA,Y,263435,214014.06153846154,225379.83720930232,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,75.0
RL,7200,Pave,SWISU,1936,9,Gd,1135,1,576,Gd,NA,SBrkr,60.0,Gd,Y,155000,191004.99478714162,142591.36,216004.54545454544,213599.9076923077,141331.48260869566,186825.1131934033,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,60.0
RL,8281,Pave,Sawyer,1965,5,TA,864,1,360,TA,Po,SBrkr,60.0,TA,Y,62383,191004.99478714162,136793.13513513515,203146.91473812424,183632.6209000763,129764.15,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.0
RL,11988,Pave,Crawfor,1934,7,TA,1660,1,240,TA,Gd,FuseA,74.0,TA,Y,188700,191004.99478714162,210624.72549019608,158145.48780487804,183632.6209000763,226351.41578947369,122196.89361702128,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,74.0
RL,8430,Pave,CollgCr,1978,5,TA,1040,2,0,TA,NA,SBrkr,60.0,TA,Y,124000,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,60.0
RM,3072,Pave,Blmngtn,2004,5,Gd,1414,2,398,TA,TA,SBrkr,,Gd,Y,178740,126316.83027522935,194870.88235294117,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,60.5
RL,10628,Pave,NAmes,1970,5,TA,1277,1,526,Gd,Po,SBrkr,85.0,TA,Y,167000,191004.99478714162,145847.08,203146.91473812424,213599.9076923077,129764.15,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,85.0
RL,9480,Pave,NAmes,1942,7,TA,1644,1,312,TA,Gd,SBrkr,79.0,Gd,Y,146500,191004.99478714162,145847.08,158145.48780487804,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,79.0
RL,11428,Pave,NridgHt,2006,5,Gd,1634,2,866,TA,Gd,SBrkr,98.0,Gd,Y,250000,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,98.0
RL,9291,Pave,SawyerW,1993,5,Gd,1710,2,506,TA,NA,SBrkr,76.0,Gd,Y,187000,191004.99478714162,186555.7966101695,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,76.0
RL,6820,Pave,StoneBr,1985,5,Gd,1502,1,528,TA,NA,SBrkr,,Gd,Y,212000,191004.99478714162,310499.0,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,60.5
RL,11952,Pave,NWAmes,1977,6,TA,1969,2,534,TA,Gd,SBrkr,92.0,TA,Y,190000,191004.99478714162,189050.0684931507,153961.59126984127,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,92.0
RM,3675,Pave,Edwards,2005,5,TA,1072,1,525,TA,NA,SBrkr,35.0,TA,Y,148000,126316.83027522935,128219.7,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,35.0
RL,14977,Pave,NridgHt,2006,5,Gd,1976,2,908,TA,Ex,SBrkr,110.0,Gd,Y,440000,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,337712.5,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,110.0
RL,5330,Pave,StoneBr,2000,5,Gd,1652,2,499,TA,NA,SBrkr,41.0,Ex,Y,251000,191004.99478714162,310499.0,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,41.0
RL,8480,Pave,Sawyer,1963,6,TA,970,1,624,TA,NA,SBrkr,80.0,TA,Y,132500,191004.99478714162,136793.13513513515,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,80.0
RL,13125,Pave,CollgCr,1997,5,TA,1493,2,508,TA,TA,SBrkr,75.0,Gd,Y,208900,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,75.0
RL,13693,Pave,NridgHt,2006,5,Ex,2643,2,694,TA,Gd,SBrkr,105.0,Ex,Y,380000,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,105.0
RL,10637,Pave,CollgCr,2007,5,Gd,1718,2,826,TA,Gd,SBrkr,79.0,Gd,Y,297000,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,79.0
RM,5925,Pave,OldTown,1937,7,TA,1131,1,672,TA,NA,SBrkr,50.0,TA,Y,89471,126316.83027522935,128225.30088495575,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,50.0
RL,16033,Pave,NridgHt,2004,5,Gd,1850,2,772,TA,Gd,SBrkr,98.0,Gd,Y,326000,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,98.0
RL,11846,Pave,NridgHt,2003,5,Gd,1792,2,874,TA,Gd,SBrkr,72.0,Ex,Y,374000,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,72.0
RM,2500,Pave,OldTown,1915,8,Gd,1826,1,164,TA,Gd,SBrkr,50.0,Ex,Y,155000,126316.83027522935,128225.30088495575,155651.73611111112,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,50.0
RM,4500,Pave,Mitchel,1998,5,TA,1216,2,402,TA,NA,SBrkr,32.0,TA,Y,164000,126316.83027522935,156270.1224489796,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,32.0
RL,7758,Pave,Sawyer,1962,7,TA,999,1,264,TA,NA,SBrkr,,Gd,Y,132500,191004.99478714162,136793.13513513515,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,60.5
RL,9600,Pave,NAmes,1950,7,Gd,1113,1,264,TA,Gd,SBrkr,80.0,Gd,Y,147000,191004.99478714162,145847.08,158145.48780487804,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,80.0
RL,10289,Pave,NAmes,1965,7,TA,1073,1,515,TA,NA,SBrkr,79.0,TA,Y,156000,191004.99478714162,145847.08,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,79.0
RL,12243,Pave,NWAmes,1971,6,TA,1484,2,487,TA,TA,SBrkr,70.0,TA,Y,175000,191004.99478714162,189050.0684931507,153961.59126984127,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,70.0
RL,10800,Pave,OldTown,1900,4,TA,2414,2,520,Fa,Gd,FuseA,60.0,TA,N,160000,191004.99478714162,128225.30088495575,120438.43859649122,121809.53333333334,226351.41578947369,122196.89361702128,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,60.0
RM,1526,Pave,MeadowV,1970,8,TA,630,1,286,TA,NA,SBrkr,21.0,Gd,Y,86000,126316.83027522935,98576.4705882353,155651.73611111112,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,21.0
RM,2665,Pave,MeadowV,1976,6,TA,1304,1,336,TA,Gd,SBrkr,,TA,Y,115000,126316.83027522935,98576.4705882353,153961.59126984127,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RL,9490,Pave,NAmes,1941,7,TA,1578,1,240,TA,TA,FuseA,79.0,Fa,Y,133000,191004.99478714162,145847.08,158145.48780487804,183632.6209000763,205723.48881789137,122196.89361702128,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,79.0
RL,15578,Pave,Gilbert,2006,5,Gd,1456,2,429,TA,NA,SBrkr,105.0,TA,Y,172785,191004.99478714162,192854.50632911394,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,105.0
RL,7931,Pave,NAmes,1960,6,TA,1269,1,308,TA,Fa,FuseA,70.0,TA,Y,155000,191004.99478714162,145847.08,153961.59126984127,183632.6209000763,167298.48484848486,122196.89361702128,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,70.0
RM,5784,Pave,OldTown,1938,8,TA,886,1,273,TA,NA,FuseA,50.0,TA,Y,91300,126316.83027522935,128225.30088495575,155651.73611111112,183632.6209000763,141331.48260869566,122196.89361702128,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,50.0
C (all),7879,Pave,IDOTRR,1920,5,TA,720,1,0,TA,NA,FuseA,60.0,TA,N,34900,74528.0,100123.78378378379,203146.91473812424,183632.6209000763,141331.48260869566,122196.89361702128,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,60.0
RL,12692,Pave,NoRidge,1992,5,Gd,3228,3,546,TA,Gd,SBrkr,,Gd,Y,430000,191004.99478714162,335295.31707317074,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,60.5
RL,9120,Pave,BrkSide,1925,6,TA,1820,2,240,TA,NA,SBrkr,60.0,TA,N,184000,191004.99478714162,124834.05172413793,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,60.0
RL,7800,Pave,Sawyer,1967,7,TA,899,1,288,TA,NA,SBrkr,65.0,Gd,Y,130000,191004.99478714162,136793.13513513515,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,65.0
RL,7535,Pave,NAmes,1958,7,TA,912,1,297,TA,NA,SBrkr,70.0,TA,Y,120000,191004.99478714162,145847.08,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,70.0
RM,1890,Pave,BrDale,1973,5,TA,1218,1,264,TA,NA,SBrkr,21.0,TA,Y,113000,126316.83027522935,104493.75,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,21.0
FV,9803,Pave,Somerst,2005,5,Gd,1768,2,603,TA,NA,SBrkr,75.0,Gd,Y,226700,214014.06153846154,225379.83720930232,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,75.0
RL,9170,Pave,Edwards,1965,7,TA,1214,1,461,TA,NA,SBrkr,70.0,TA,Y,140000,191004.99478714162,128219.7,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,70.0
RL,15602,Pave,Crawfor,1959,8,TA,1801,2,484,TA,TA,SBrkr,100.0,TA,Y,289000,191004.99478714162,210624.72549019608,155651.73611111112,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,100.0
RL,2308,Pave,NPkVill,1974,5,TA,1322,2,440,TA,Fa,SBrkr,24.0,TA,Y,147000,191004.99478714162,142694.44444444444,203146.91473812424,183632.6209000763,167298.48484848486,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,24.0
RM,7596,Pave,OldTown,1952,5,TA,1960,2,400,TA,NA,SBrkr,60.0,TA,N,124500,126316.83027522935,128225.30088495575,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,60.0
RL,9554,Pave,SawyerW,1993,5,Gd,1911,2,471,TA,TA,SBrkr,80.0,Gd,Y,215000,191004.99478714162,186555.7966101695,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,80.0
FV,7862,Pave,Somerst,2009,5,Gd,1218,2,676,TA,NA,SBrkr,75.0,Gd,Y,208300,214014.06153846154,225379.83720930232,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,75.0
RM,9600,Pave,OldTown,1928,9,TA,1378,2,360,TA,Gd,SBrkr,60.0,Gd,N,161000,126316.83027522935,128225.30088495575,216004.54545454544,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,60.0
RL,9600,Pave,NAmes,1959,6,TA,1041,1,270,TA,NA,SBrkr,80.0,TA,Y,124500,191004.99478714162,145847.08,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,80.0
RL,14559,Pave,NAmes,1951,7,Gd,1363,1,288,TA,TA,SBrkr,75.0,TA,Y,164900,191004.99478714162,145847.08,158145.48780487804,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,75.0
RL,6792,Pave,NridgHt,2005,5,Gd,1368,2,474,TA,Gd,SBrkr,40.0,Gd,Y,202665,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,40.0
RL,9100,Pave,NAmes,1958,5,TA,864,1,624,TA,NA,SBrkr,70.0,TA,Y,129900,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,70.0
RL,9187,Pave,Mitchel,1983,5,TA,1080,1,484,TA,NA,SBrkr,71.0,TA,Y,134000,191004.99478714162,156270.1224489796,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,71.0
RL,10594,Pave,Crawfor,1926,5,TA,789,1,200,TA,NA,SBrkr,55.0,TA,Y,96500,191004.99478714162,210624.72549019608,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,55.0
RL,12220,Pave,NridgHt,2009,5,Ex,2020,2,900,TA,Gd,SBrkr,94.0,Ex,Y,402861,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,94.0
RL,10448,Pave,NWAmes,1972,6,TA,2119,2,583,TA,TA,SBrkr,,TA,Y,158000,191004.99478714162,189050.0684931507,153961.59126984127,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,60.5
RL,10208,Pave,NoRidge,1996,5,Gd,2344,2,889,TA,TA,SBrkr,79.0,Gd,Y,265000,191004.99478714162,335295.31707317074,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,79.0
RL,9531,Pave,CollgCr,1998,5,TA,1796,2,546,TA,NA,SBrkr,,TA,Y,211000,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,60.5
RL,10918,Pave,Crawfor,1926,9,Gd,2080,1,282,TA,Gd,SBrkr,53.0,Gd,Y,234000,191004.99478714162,210624.72549019608,216004.54545454544,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,53.0
RL,10800,Pave,OldTown,1900,7,TA,1294,2,0,NA,NA,FuseA,60.0,TA,N,106250,191004.99478714162,128225.30088495575,158145.48780487804,105652.8918918919,141331.48260869566,122196.89361702128,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,60.0
RL,11988,Pave,NAmes,1957,6,TA,1244,1,336,TA,Gd,FuseA,90.0,TA,Y,150000,191004.99478714162,145847.08,153961.59126984127,183632.6209000763,226351.41578947369,122196.89361702128,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,90.0
RM,5000,Pave,BrkSide,1947,7,TA,1664,2,420,TA,Gd,SBrkr,50.0,TA,Y,159000,126316.83027522935,124834.05172413793,158145.48780487804,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,50.0
RL,40094,Pave,Edwards,2007,5,Ex,4676,3,884,TA,Gd,SBrkr,130.0,Ex,Y,184750,191004.99478714162,128219.7,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,130.0
RL,11787,Pave,NoRidge,1996,5,Gd,2398,2,834,TA,TA,SBrkr,95.0,Gd,Y,315750,191004.99478714162,335295.31707317074,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,95.0
FV,7500,Pave,Somerst,2005,5,Gd,1266,2,453,TA,TA,SBrkr,62.0,Gd,Y,176000,214014.06153846154,225379.83720930232,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,62.0
RL,13300,Pave,NAmes,1956,7,TA,928,1,252,TA,NA,SBrkr,70.0,TA,Y,132000,191004.99478714162,145847.08,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,70.0
RL,14948,Pave,NridgHt,2008,5,Ex,2713,2,858,TA,Gd,SBrkr,67.0,Ex,Y,446261,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,67.0
RL,9098,Pave,Edwards,1920,7,TA,605,1,0,TA,NA,SBrkr,58.0,TA,N,86000,191004.99478714162,128219.7,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,58.0
RL,32668,Pave,Crawfor,1957,3,Gd,2515,3,484,TA,TA,SBrkr,,TA,Y,200624,191004.99478714162,210624.72549019608,101929.4,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,60.5
RL,10200,Pave,Timber,1988,5,Gd,1509,2,600,TA,Fa,SBrkr,85.0,Gd,Y,175000,191004.99478714162,242247.44736842104,203146.91473812424,183632.6209000763,167298.48484848486,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,85.0
RM,6155,Pave,BrkSide,1920,8,TA,1362,2,502,Fa,NA,SBrkr,60.0,TA,Y,128000,126316.83027522935,124834.05172413793,155651.73611111112,121809.53333333334,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,60.0
RL,7200,Pave,NAmes,1955,7,TA,827,1,392,NA,Po,SBrkr,60.0,TA,Y,107500,191004.99478714162,145847.08,158145.48780487804,105652.8918918919,129764.15,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.0
RL,5000,Pave,BrkSide,1946,3,Fa,334,1,0,NA,NA,FuseF,50.0,Fa,N,39300,191004.99478714162,124834.05172413793,101929.4,105652.8918918919,141331.48260869566,107675.44444444444,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,50.0
RL,9056,Pave,Gilbert,2004,5,Gd,1414,2,403,Gd,Gd,SBrkr,74.0,Gd,Y,178000,191004.99478714162,192854.50632911394,203146.91473812424,213599.9076923077,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,74.0
RL,7000,Pave,Edwards,1910,7,TA,1347,1,0,TA,NA,SBrkr,70.0,TA,N,107500,191004.99478714162,128219.7,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,70.0
RL,8924,Pave,CollgCr,1998,5,TA,1724,2,527,TA,NA,SBrkr,57.0,Gd,Y,188000,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,57.0
RL,12735,Pave,NAmes,1972,5,TA,864,1,576,TA,NA,SBrkr,,TA,Y,111250,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RL,11553,Pave,Sawyer,1968,5,TA,1159,1,336,TA,Fa,SBrkr,,TA,Y,158000,191004.99478714162,136793.13513513515,203146.91473812424,183632.6209000763,167298.48484848486,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RL,11423,Pave,CollgCr,2001,5,Gd,1601,2,670,TA,TA,SBrkr,,Gd,Y,272000,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,60.5
RL,14601,Pave,Timber,2006,5,Ex,1838,2,765,TA,Gd,SBrkr,85.0,Ex,Y,315000,191004.99478714162,242247.44736842104,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,85.0
RL,11000,Pave,NoRidge,2000,5,Gd,2285,2,648,TA,TA,SBrkr,,Gd,Y,248000,191004.99478714162,335295.31707317074,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,60.5
RL,10140,Pave,NWAmes,1998,5,Gd,1680,2,583,TA,TA,SBrkr,78.0,Gd,Y,213250,191004.99478714162,189050.0684931507,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,78.0
RH,4058,Pave,NAmes,1998,5,TA,767,1,367,TA,NA,SBrkr,34.0,TA,Y,133000,131558.375,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,34.0
RL,17104,Pave,Gilbert,2006,5,Gd,1496,2,426,Gd,Gd,SBrkr,58.0,Gd,Y,179665,191004.99478714162,192854.50632911394,203146.91473812424,213599.9076923077,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,58.0
RL,13837,Pave,NWAmes,1988,5,Gd,2183,2,786,Gd,NA,SBrkr,,Gd,Y,229000,191004.99478714162,189050.0684931507,203146.91473812424,213599.9076923077,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,60.5
RL,8737,Pave,BrkSide,1923,7,TA,1635,1,440,TA,Gd,FuseA,70.0,TA,Y,210000,191004.99478714162,124834.05172413793,158145.48780487804,183632.6209000763,226351.41578947369,122196.89361702128,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,70.0
RL,7244,Pave,Mitchel,1970,7,TA,768,1,624,TA,NA,SBrkr,54.0,TA,Y,129500,191004.99478714162,156270.1224489796,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,54.0
RM,8235,Pave,OldTown,1955,7,TA,825,1,720,TA,NA,SBrkr,49.0,TA,Y,125000,126316.83027522935,128225.30088495575,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,49.0
FV,9375,Pave,Somerst,2003,5,Gd,2094,2,615,TA,Gd,SBrkr,75.0,Gd,Y,263000,214014.06153846154,225379.83720930232,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,75.0
RL,4043,Pave,NPkVill,1977,6,TA,1069,2,440,TA,NA,SBrkr,53.0,TA,Y,140000,191004.99478714162,142694.44444444444,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,53.0
RM,6000,Pave,OldTown,1957,6,TA,928,1,288,TA,NA,FuseA,50.0,TA,Y,112500,126316.83027522935,128225.30088495575,153961.59126984127,183632.6209000763,141331.48260869566,122196.89361702128,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,50.0
RL,11146,Pave,NridgHt,2006,5,Gd,1717,2,908,TA,Gd,SBrkr,87.0,Gd,Y,255500,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,87.0
RL,8777,Pave,Edwards,1949,5,TA,1126,2,520,NA,NA,SBrkr,67.0,Gd,N,108000,191004.99478714162,128219.7,203146.91473812424,105652.8918918919,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,67.0
RL,10625,Pave,NridgHt,2003,5,Gd,2046,2,871,TA,Gd,SBrkr,85.0,Gd,Y,284000,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,85.0
