SalePrice,MSZoning,LotArea,Street,Neighborhood,YearBuilt,OverallCond,ExterQual,GrLivArea,FullBath,GarageArea,BsmtCond,FireplaceQu,Electrical,LotFrontage,KitchenQual,PavedDrive
143000,RL,10496,Pave,NAmes,1949,6,TA,1846,2,315,TA,Gd,SBrkr,78.0,TA,Y
137900,RL,10680,Pave,NAmes,1951,3,TA,2136,2,528,Fa,None,FuseA,89.0,TA,Y
184000,RL,15384,Pave,Gilbert,2004,5,Gd,1490,2,388,TA,Gd,SBrkr,60.0,Gd,Y
145000,RL,10482,Pave,NAmes,1958,8,TA,1138,1,264,TA,None,SBrkr,65.0,TA,Y
214000,RL,14598,Pave,Somerst,2007,5,Gd,1933,2,668,TA,Gd,SBrkr,86.0,Gd,Y
147000,RL,8872,Pave,NAmes,1965,8,TA,912,1,576,TA,None,SBrkr,72.0,Gd,Y
367294,RL,8769,Pave,NridgHt,2008,5,Ex,1702,1,1052,TA,Gd,SBrkr,65.0,Ex,Y
127000,RL,7910,Pave,NAmes,1960,5,TA,1507,2,404,TA,None,SBrkr,70.0,TA,Y
190000,RL,18890,Pave,Sawyer,1977,5,TA,2620,2,600,TA,TA,SBrkr,83.7453141025641,TA,N
132500,RL,7728,Pave,NAmes,1962,6,TA,1190,1,540,TA,None,SBrkr,70.0,TA,Y
101800,RL,9842,Pave,NAmes,1962,5,TA,1224,2,462,None,None,SBrkr,70.0,TA,Y
142000,RL,12160,Pave,NAmes,1959,5,TA,1188,1,531,TA,None,SBrkr,80.84865873015875,TA,Y
130000,RH,8525,Pave,SWISU,1911,6,TA,1964,1,0,TA,None,FuseA,55.0,TA,N
138887,RL,13132,Pave,Crawfor,1914,5,TA,1784,1,180,TA,None,FuseF,96.0,TA,N
175500,RL,2628,Pave,NridgHt,2003,5,Gd,1626,2,474,TA,None,SBrkr,36.0,Gd,Y
195000,RL,12393,Pave,CollgCr,2004,5,Gd,1948,2,434,TA,Gd,SBrkr,41.0,Gd,Y
142500,RL,13072,Pave,SawyerW,2005,5,Gd,1141,1,484,TA,None,SBrkr,63.0,TA,Y
265900,RL,9037,Pave,Timber,2006,5,Gd,1484,2,472,TA,Gd,SBrkr,64.0,Ex,Y
224900,RL,8158,Pave,CollgCr,2003,5,Gd,1768,2,543,TA,None,SBrkr,65.0,Gd,Y
248328,RL,9849,Pave,Somerst,2007,6,Gd,1689,2,954,TA,None,SBrkr,83.0,Gd,Y
170000,RL,10625,Pave,NWAmes,1974,6,TA,1173,2,528,TA,TA,SBrkr,85.0,Gd,Y
465000,RL,13891,Pave,NridgHt,2006,5,Ex,2076,2,850,Gd,Gd,SBrkr,107.0,Ex,Y
230000,RL,11435,Pave,Crawfor,1929,7,TA,1517,1,400,TA,Gd,SBrkr,76.28933333333333,Gd,Y
178000,RL,12090,Pave,NWAmes,1984,7,TA,1868,3,477,TA,TA,SBrkr,78.0,TA,Y
186500,FV,8125,Pave,Somerst,2005,5,Gd,1553,2,615,TA,None,SBrkr,65.0,Gd,Y
169900,RL,12328,Pave,Mitchel,1976,5,TA,1034,1,888,TA,None,SBrkr,79.77583333333332,TA,Y
129500,RM,9600,Pave,OldTown,1917,5,TA,2058,1,396,TA,Gd,SBrkr,60.0,TA,P
119000,RL,7200,Pave,NAmes,1950,7,TA,988,1,276,TA,None,SBrkr,60.0,TA,Y
244000,RL,11160,Pave,NAmes,1968,5,Gd,2110,2,522,TA,TA,SBrkr,93.0,Ex,Y
171750,RL,3136,Pave,NridgHt,2003,5,Gd,1405,2,478,TA,Gd,SBrkr,38.6455688876341,Gd,Y
130000,RL,9858,Pave,Mitchel,1968,6,TA,874,1,288,TA,None,SBrkr,62.0,TA,Y
294000,RL,17542,Pave,Veenker,1974,7,Gd,2167,2,518,TA,Gd,SBrkr,77.68214285714285,Gd,Y
165400,RL,6931,Pave,Edwards,2003,5,Gd,1656,2,397,TA,Gd,SBrkr,60.0,Gd,Y
127500,RM,6240,Pave,BrkSide,1931,6,TA,1367,1,560,Fa,Gd,FuseA,52.0,TA,Y
301500,RL,14303,Pave,NoRidge,1994,5,Gd,1987,2,691,TA,TA,SBrkr,91.0,Gd,Y
99900,RL,4060,Pave,Edwards,1922,8,TA,864,1,0,TA,None,SBrkr,56.0,TA,Y
190000,RL,9587,Pave,Gilbert,2005,5,Gd,1166,2,400,TA,None,SBrkr,59.0,Gd,Y
151000,RL,9750,Pave,NAmes,1969,8,TA,1054,1,460,TA,None,SBrkr,65.0,TA,Y
181000,RL,24682,Pave,Gilbert,1999,5,TA,1675,2,502,TA,TA,SBrkr,85.15749936868687,TA,Y
128900,RL,9600,Pave,NAmes,1956,6,TA,1050,1,338,TA,None,SBrkr,80.0,TA,Y
161500,RL,11250,Pave,ClearCr,1957,5,TA,1788,1,304,TA,TA,FuseA,76.32244444444444,TA,Y
180500,RL,13515,Pave,BrkSide,1919,6,TA,1824,1,520,TA,Gd,FuseA,60.0,TA,N
181000,RH,4060,Pave,NAmes,1998,5,Gd,1337,2,511,TA,None,SBrkr,34.0,Gd,Y
183900,FV,3735,Pave,Somerst,1999,5,Gd,1452,2,506,TA,None,SBrkr,35.0,Gd,Y
122000,RM,10120,Pave,OldTown,1910,4,Fa,1889,1,308,TA,Gd,FuseF,60.0,TA,N
378500,RL,13214,Pave,Timber,2008,5,Ex,2018,2,746,TA,Gd,SBrkr,89.0,Ex,Y
381000,RL,14100,Pave,Crawfor,1935,9,TA,3447,3,1014,TA,Gd,SBrkr,86.12633333333333,Gd,Y
144000,RL,11344,Pave,NAmes,1958,5,TA,1524,1,315,TA,None,FuseA,78.0,TA,Y
260000,RL,23595,Pave,ClearCr,1979,6,Gd,1524,0,586,TA,TA,SBrkr,76.92983333333332,Gd,Y
185750,RL,9156,Pave,NWAmes,1968,7,TA,1489,2,462,TA,Gd,SBrkr,80.39119047619047,Gd,Y
137000,RL,13526,Pave,Sawyer,1965,6,TA,935,1,288,TA,None,SBrkr,71.61364898989899,TA,Y
177000,RL,11512,Pave,Edwards,1959,7,TA,1357,1,312,TA,Gd,SBrkr,124.0,Ex,Y
139000,RL,5362,Pave,Crawfor,1910,6,TA,1250,2,552,TA,Gd,SBrkr,53.0,TA,Y
137000,RL,11345,Pave,NAmes,1948,5,TA,1920,2,400,TA,None,FuseA,95.0,TA,Y
162000,RL,12936,Pave,NWAmes,1972,6,TA,1395,1,497,Gd,TA,SBrkr,77.79142857142857,TA,Y
197900,RL,17871,Pave,NWAmes,1967,5,TA,1724,1,480,TA,Gd,SBrkr,83.60339393939394,TA,Y
237000,RL,9473,Pave,CollgCr,2002,5,Gd,2031,2,577,TA,Gd,SBrkr,75.0,Gd,Y
68400,C (all),7500,Pave,IDOTRR,1920,4,TA,1128,1,528,TA,None,FuseA,60.0,TA,Y
227000,RL,9808,Pave,CollgCr,2002,5,Gd,1573,2,544,TA,None,SBrkr,67.0,Gd,Y
180000,RL,8049,Pave,Timber,1990,5,TA,1339,2,484,TA,TA,SBrkr,50.0,TA,Y
150500,RL,8800,Pave,CollgCr,1977,7,TA,1040,2,484,TA,None,SBrkr,61.0,Gd,Y
139000,RL,9400,Pave,Mitchel,1971,5,TA,1824,2,0,TA,None,SBrkr,94.0,TA,Y
169000,RL,9638,Pave,SWISU,1919,7,TA,2447,2,336,TA,Gd,SBrkr,50.0,Gd,Y
132500,RM,6000,Pave,BrkSide,1939,6,TA,1412,1,280,TA,Gd,FuseF,50.0,TA,Y
143000,RL,9790,Pave,NWAmes,1963,5,TA,1328,1,528,TA,Gd,SBrkr,80.26533730158731,TA,Y
190000,RL,36500,Pave,ClearCr,1964,5,TA,1582,2,390,TA,None,SBrkr,78.50662698412698,TA,N
278000,RL,5664,Pave,StoneBr,2000,5,Gd,1659,2,499,TA,Ex,SBrkr,40.0,Ex,Y
281000,RL,11065,Pave,NridgHt,2006,5,Gd,1970,2,753,TA,Gd,SBrkr,86.0,Ex,Y
180500,RL,14112,Pave,NAmes,1964,7,TA,1152,1,484,TA,Gd,SBrkr,85.67390100250627,TA,Y
119500,RM,1680,Pave,BrDale,1972,7,TA,1302,2,264,TA,None,SBrkr,21.0,TA,Y
107500,RM,6600,Pave,OldTown,1892,4,TA,2372,2,432,TA,None,SBrkr,60.0,TA,Y
162900,RL,10140,Pave,NWAmes,1976,5,TA,1664,2,528,TA,TA,SBrkr,78.0,TA,Y
115000,RL,8172,Pave,Edwards,1955,7,TA,864,1,572,TA,None,SBrkr,60.0,TA,N
138500,RL,8400,Pave,NAmes,1968,5,TA,1052,1,288,TA,None,SBrkr,70.0,TA,Y
155000,RL,8700,Pave,NAmes,1963,6,TA,1128,2,525,TA,None,SBrkr,80.0,TA,Y
140000,RM,3675,Pave,Edwards,2005,5,TA,1072,2,525,TA,None,SBrkr,35.0,TA,Y
160000,RL,63887,Pave,Edwards,2008,5,Ex,5642,2,1418,TA,Gd,SBrkr,313.0,Ex,Y
154000,RL,7500,Pave,NAmes,1959,7,TA,1246,1,305,TA,None,SBrkr,75.0,Gd,Y
225000,RL,10762,Pave,Gilbert,1999,5,Gd,1983,2,490,TA,TA,SBrkr,83.27316666666665,Gd,Y
177500,RL,7500,Pave,Crawfor,1942,7,TA,1494,1,213,TA,Gd,SBrkr,59.18333333333334,Gd,P
290000,RL,10120,Pave,NoRidge,1994,5,Gd,2526,2,844,TA,TA,SBrkr,92.0,Gd,Y
232000,RL,8688,Pave,Somerst,2005,5,Gd,1616,2,834,TA,None,SBrkr,73.0,Gd,Y
130000,RM,3363,Pave,Edwards,2004,5,Gd,1708,2,380,TA,None,SBrkr,32.0,Gd,Y
325000,RL,13173,Pave,NridgHt,2006,5,Gd,1652,2,840,TA,Ex,SBrkr,108.0,Ex,Y
202500,RL,6955,Pave,NridgHt,2005,5,Gd,1368,2,474,TA,Gd,SBrkr,48.0,Gd,Y
138000,RL,8072,Pave,CollgCr,1994,5,TA,990,1,480,Gd,None,SBrkr,60.0,TA,Y
147000,RM,12000,Pave,OldTown,1948,7,TA,1122,1,528,TA,None,SBrkr,100.0,Gd,Y
179200,RL,7153,Pave,SawyerW,1991,5,TA,1294,2,496,TA,None,SBrkr,60.498141025641026,Gd,Y
335000,RL,17500,Pave,Crawfor,1959,8,Gd,1902,2,567,TA,TA,SBrkr,100.0,Ex,Y
203000,RL,8814,Pave,CollgCr,2005,5,Gd,1274,2,508,TA,None,SBrkr,68.0,Gd,Y
302000,RL,9572,Pave,NoRidge,1990,5,Gd,2810,2,750,TA,Ex,SBrkr,85.17347969187675,Gd,Y
333168,RL,14774,Pave,NoRidge,1999,5,Gd,2599,2,779,TA,TA,SBrkr,108.0,Gd,Y
119000,RL,8190,Pave,Edwards,1954,6,TA,948,1,280,TA,TA,SBrkr,60.0,TA,Y
206900,RL,11075,Pave,NAmes,1969,5,TA,2112,2,576,TA,Gd,SBrkr,85.0,TA,Y
295493,RL,10226,Pave,CollgCr,2008,5,Gd,1630,2,860,TA,Gd,SBrkr,61.0,Ex,Y
208900,FV,4230,Pave,Somerst,2006,5,Gd,1352,2,466,Gd,Gd,SBrkr,47.0,Gd,Y
275000,RL,14781,Pave,CollgCr,2001,5,Gd,1787,2,748,TA,TA,SBrkr,81.92902134123187,Gd,Y
111000,RL,10215,Pave,Edwards,1954,5,TA,948,1,248,TA,None,SBrkr,75.0,TA,Y
156500,RL,8400,Pave,NAmes,1957,3,TA,1478,1,442,TA,Gd,SBrkr,70.0,TA,Y
72500,RL,6627,Pave,BrkSide,1949,6,TA,720,1,287,None,None,SBrkr,56.41861111111111,TA,Y
190000,RL,10186,Pave,NoRidge,1992,5,Gd,1923,2,564,TA,TA,SBrkr,107.0,Gd,Y
82500,RL,5330,Pave,BrkSide,1940,7,Fa,708,1,0,TA,None,SBrkr,50.0,Fa,Y
147000,RL,9986,Pave,Somerst,2006,5,Gd,1795,2,895,TA,Gd,SBrkr,75.0,Gd,Y
55000,RM,3636,Pave,IDOTRR,1922,4,TA,796,1,0,Fa,None,SBrkr,40.0,TA,N
79000,RH,4270,Pave,Edwards,1931,6,TA,774,1,0,TA,None,SBrkr,70.0,Gd,Y
130500,RL,6600,Pave,Mitchel,1982,9,Gd,816,1,264,TA,Ex,SBrkr,60.0,Gd,Y
256000,RM,10440,Pave,OldTown,1920,7,Gd,2792,2,520,TA,TA,SBrkr,60.0,TA,Y
176500,RL,9084,Pave,Gilbert,1998,5,TA,1632,2,462,TA,TA,SBrkr,63.0,TA,Y
227000,RL,10000,Pave,Somerst,2006,5,Gd,1588,2,825,Gd,Gd,SBrkr,85.0,Gd,Y
132500,RL,10780,Pave,CollgCr,1976,5,TA,954,1,576,TA,None,SBrkr,55.0,TA,Y
100000,RL,8877,Pave,Edwards,1938,6,TA,816,1,288,TA,Gd,SBrkr,67.0,TA,Y
125500,RM,7200,Pave,IDOTRR,1938,6,TA,1360,1,297,TA,None,SBrkr,60.0,Gd,Y
125000,RM,2368,Pave,BrDale,1970,6,TA,1365,1,440,TA,None,SBrkr,24.0,TA,Y
167900,RL,9650,Pave,NWAmes,1977,5,TA,1334,2,630,TA,TA,SBrkr,80.0,TA,Y
135000,RL,9246,Pave,NWAmes,1973,5,TA,1656,2,506,TA,None,SBrkr,87.0,TA,Y
52500,RM,4118,Pave,OldTown,1941,4,TA,693,1,0,TA,None,FuseA,153.0,Fa,N
200000,RL,13450,Pave,CollgCr,2002,5,Gd,1861,2,492,TA,None,SBrkr,95.0,Gd,Y
128500,RL,9560,Pave,CollgCr,1972,7,TA,864,1,288,TA,None,SBrkr,120.0,TA,Y
123000,RL,8294,Pave,NAmes,1971,5,TA,872,1,480,TA,None,SBrkr,70.0,TA,Y
155000,RL,13695,Pave,SawyerW,2003,5,TA,1114,1,576,TA,None,SBrkr,66.0,Gd,Y
228500,RL,9375,Pave,CollgCr,2002,5,Gd,2169,2,647,TA,Gd,SBrkr,75.12299999999999,Gd,Y
177000,RL,7558,Pave,Crawfor,1928,6,TA,1913,1,342,TA,TA,SBrkr,57.0,TA,Y
155835,RL,11103,Pave,CollgCr,2006,5,Gd,1456,2,440,TA,TA,SBrkr,85.0,Gd,Y
108500,RM,6000,Pave,OldTown,1920,4,TA,960,1,308,TA,None,FuseA,50.0,Fa,Y
262500,RL,20781,Pave,NWAmes,1968,7,TA,2156,2,508,TA,Gd,SBrkr,97.36845695970696,TA,Y
283463,RL,15306,Pave,Timber,2006,5,Gd,1776,2,712,TA,Gd,SBrkr,93.0,Gd,Y
215000,RL,16196,Pave,SawyerW,1998,5,Gd,1494,2,514,TA,Fa,SBrkr,75.88492105263157,Gd,Y
122000,RM,5250,Pave,OldTown,1872,5,TA,2358,2,0,Fa,None,SBrkr,50.0,TA,Y
200000,RL,11643,Pave,NAmes,1969,5,TA,2634,2,968,TA,None,SBrkr,91.0,TA,Y
171000,RL,9247,Pave,NAmes,1962,6,TA,1716,1,490,TA,Gd,SBrkr,70.0,TA,Y
134900,RM,6000,Pave,BrkSide,1937,9,Gd,1176,1,624,TA,None,SBrkr,50.0,TA,N
410000,RL,14720,Pave,NoRidge,1995,5,Gd,3238,2,666,TA,Ex,SBrkr,56.0,Gd,Y
235000,RL,10316,Pave,CollgCr,2000,5,Gd,1865,2,839,TA,TA,SBrkr,80.89979235968708,Gd,Y
170000,RL,10192,Pave,NWAmes,1968,6,TA,1920,3,487,TA,TA,SBrkr,102.0,Gd,Y
110000,RL,9477,Pave,NAmes,1966,5,TA,892,1,264,TA,None,SBrkr,70.41291293266251,TA,Y
149900,RL,12537,Pave,NAmes,1971,6,TA,1078,1,500,TA,Fa,SBrkr,82.40779365079366,TA,Y
177500,FV,2117,Pave,Somerst,2000,5,Gd,1573,2,440,TA,None,SBrkr,27.33431818181818,Gd,Y
315000,RL,16737,Pave,NridgHt,2004,5,Gd,1980,2,770,TA,Gd,SBrkr,129.0,Ex,Y
189000,RL,9842,Pave,SWISU,1921,6,TA,2601,3,621,Fa,None,SBrkr,51.0,TA,Y
260000,RL,16158,Pave,StoneBr,2005,5,Gd,1530,2,430,TA,Gd,SBrkr,124.0,Gd,Y
104900,RL,12513,Pave,NAmes,1920,4,TA,1738,2,368,Fa,Gd,SBrkr,78.97933333333333,TA,Y
156932,RL,8499,Pave,Gilbert,2006,5,TA,1412,2,432,TA,Gd,SBrkr,73.0,Gd,Y
144152,FV,3180,Pave,Somerst,2005,5,Gd,1200,2,480,TA,None,SBrkr,30.0,Gd,Y
216000,FV,7500,Pave,Somerst,2000,5,Gd,1674,2,663,TA,None,SBrkr,66.44831385281387,Gd,Y
193000,RL,9179,Pave,CollgCr,1999,5,Gd,1790,2,588,TA,None,SBrkr,68.0,Gd,Y
127000,RM,2665,Pave,MeadowV,1977,6,TA,1475,2,336,TA,TA,SBrkr,41.0,TA,Y
144000,RM,4435,Pave,CollgCr,2003,5,Gd,848,1,420,TA,None,SBrkr,37.95307142857144,Gd,Y
232000,RL,10635,Pave,CollgCr,2003,5,Gd,1668,2,502,TA,TA,SBrkr,48.0,Gd,Y
105000,RL,5400,Pave,OldTown,1920,6,Fa,1374,1,338,TA,None,SBrkr,90.0,TA,Y
165500,RL,9600,Pave,NAmes,1955,6,TA,1661,1,377,TA,TA,SBrkr,80.0,Gd,Y
274300,RL,9750,Pave,CollgCr,1998,6,TA,2097,2,583,TA,TA,SBrkr,75.0,Gd,Y
466500,RL,11400,Pave,NoRidge,2001,5,Ex,2633,2,804,TA,Gd,SBrkr,92.69448717948717,Ex,Y
250000,FV,10625,Pave,Somerst,2005,5,Gd,1958,2,936,TA,Gd,SBrkr,85.0,Gd,Y
239000,RL,10991,Pave,Timber,2007,5,Gd,1571,2,722,TA,Gd,SBrkr,89.0,Gd,Y
91000,RL,6292,Pave,SWISU,1930,5,TA,790,1,160,TA,None,SBrkr,52.0,TA,Y
117000,RL,10998,Pave,Edwards,1941,5,TA,1604,2,660,TA,None,SBrkr,60.0,TA,Y
83000,RM,1953,Pave,BrDale,1973,5,TA,987,1,264,Fa,None,SBrkr,21.0,TA,Y
167500,RL,9735,Pave,Timber,2006,5,TA,1394,2,400,TA,None,SBrkr,73.0,Gd,Y
58500,RL,8212,Pave,Edwards,1914,3,TA,864,1,200,Fa,None,FuseF,45.0,TA,Y
237500,RL,12925,Pave,NAmes,1970,7,TA,2117,2,550,TA,Gd,SBrkr,98.09985714285713,TA,Y
157000,RM,7200,Pave,OldTown,1920,7,TA,1762,1,576,TA,None,SBrkr,60.0,Gd,N
112000,RL,25339,Pave,Sawyer,1918,7,TA,1416,2,576,TA,None,SBrkr,96.26,Gd,N
105000,RL,9060,Pave,Edwards,1939,5,TA,1258,1,280,TA,None,SBrkr,60.0,TA,P
125500,RM,5436,Pave,IDOTRR,1922,8,TA,1154,1,240,TA,None,SBrkr,40.0,Gd,N
250000,RL,16692,Pave,NWAmes,1978,5,TA,2784,3,564,TA,TA,SBrkr,80.0,Gd,Y
136000,RM,8520,Pave,OldTown,1916,7,TA,2526,2,216,TA,Gd,SBrkr,60.0,Gd,Y
377500,RL,14892,Pave,Gilbert,2006,5,Ex,1746,2,758,TA,Gd,SBrkr,42.0,Ex,Y
131000,RM,6000,Pave,BrkSide,1941,6,TA,1218,1,440,Gd,Gd,SBrkr,60.0,TA,Y
235000,RL,9100,Pave,CollgCr,2000,5,Gd,1525,2,541,TA,None,SBrkr,70.0,Gd,Y
124000,RL,8944,Pave,NAmes,1967,5,TA,1584,2,792,TA,None,SBrkr,65.0,TA,Y
123000,RL,7838,Pave,NAmes,1967,5,TA,900,1,288,TA,Po,SBrkr,68.0,TA,Y
163000,RM,10800,Pave,OldTown,1905,7,TA,1912,2,672,TA,TA,SBrkr,60.0,TA,Y
246578,RL,4045,Pave,Blmngtn,2006,5,Gd,1500,2,648,TA,Gd,SBrkr,53.0,Gd,Y
281213,RL,12665,Pave,Timber,2005,5,Gd,2482,2,642,Gd,Gd,SBrkr,88.0,Gd,Y
160000,RL,57200,Pave,Timber,1948,5,TA,1687,1,572,TA,TA,SBrkr,86.41466666666668,TA,N
137500,RM,6120,Pave,BrkSide,1920,8,TA,1513,1,180,TA,None,SBrkr,51.0,TA,N
138000,RL,7200,Pave,NAmes,1950,4,TA,1904,1,240,TA,None,FuseA,60.0,TA,Y
137450,RL,6171,Pave,SWISU,1925,6,TA,1608,2,216,TA,Gd,SBrkr,51.0,Gd,Y
120000,RM,6000,Pave,BrkSide,1929,7,TA,1158,1,208,TA,Gd,SBrkr,50.0,TA,Y
193000,RL,7415,Pave,Gilbert,2004,5,TA,1593,2,398,TA,TA,SBrkr,62.0,TA,Y
193879,RL,6762,Pave,CollgCr,2006,5,Gd,1294,2,662,Gd,Gd,SBrkr,64.0,Gd,Y
282922,RL,15256,Pave,Somerst,2007,5,Gd,1464,2,754,TA,None,SBrkr,49.0,Gd,Y
105000,RL,10410,Pave,OldTown,1915,4,TA,1214,1,936,TA,None,SBrkr,60.0,TA,Y
275000,RM,3842,Pave,Crawfor,2004,5,Gd,1646,2,482,TA,Gd,SBrkr,44.0,Gd,Y
133000,RL,8445,Pave,CollgCr,1972,7,TA,768,1,396,TA,None,SBrkr,70.0,TA,Y
112000,RL,8780,Pave,Mitchel,1985,5,TA,833,1,0,TA,None,SBrkr,67.28420512820513,TA,Y
125500,RM,7740,Pave,OldTown,1910,7,TA,1363,1,528,TA,None,SBrkr,60.0,TA,Y
215000,RL,20544,Pave,NWAmes,1986,6,TA,2093,2,542,TA,TA,SBrkr,46.0,TA,Y
230000,RL,12420,Pave,CollgCr,2001,5,Gd,1840,2,622,TA,None,SBrkr,79.0,Gd,Y
140000,RL,9600,Pave,NAmes,1950,8,TA,1668,1,271,TA,None,SBrkr,80.0,TA,Y
90000,RL,7200,Pave,NAmes,1949,5,TA,1040,2,420,None,None,FuseF,60.0,TA,Y
257000,RL,10994,Pave,SawyerW,2005,5,Gd,1844,2,620,Gd,Gd,SBrkr,88.0,Gd,Y
207000,RL,13053,Pave,BrkSide,1923,7,TA,1848,1,370,TA,Gd,SBrkr,64.0,Gd,N
175900,RL,3635,Pave,Blmngtn,2007,5,Gd,1569,2,660,TA,TA,SBrkr,51.0,Gd,Y
122500,RM,11340,Pave,OldTown,1885,6,TA,2290,2,560,TA,None,SBrkr,60.0,TA,N
340000,RL,16545,Pave,NoRidge,1998,5,Gd,2450,2,1069,TA,TA,SBrkr,102.45723809523808,Gd,Y
124000,RL,9204,Pave,NAmes,1963,5,TA,1144,1,336,TA,None,SBrkr,71.0,TA,Y
223000,RL,16381,Pave,Crawfor,1969,5,Gd,1844,2,540,TA,TA,SBrkr,93.95833333333331,Gd,Y
179900,RL,11700,Pave,NWAmes,1968,6,TA,1416,2,776,TA,TA,SBrkr,90.0,TA,Y
127500,RL,4043,Pave,NPkVill,1977,5,TA,1069,2,440,TA,Fa,SBrkr,53.0,TA,Y
136500,RM,4435,Pave,CollgCr,2003,5,Gd,848,1,420,TA,None,SBrkr,37.0,Gd,Y
274970,RL,19690,Pave,Edwards,1966,7,Gd,2201,2,432,TA,Gd,SBrkr,103.01214285714286,Gd,Y
144000,RL,9503,Pave,NAmes,1958,5,TA,1344,1,484,TA,TA,SBrkr,78.84934899749375,TA,Y
142000,RL,10721,Pave,NAmes,1959,6,Gd,1252,1,528,TA,None,SBrkr,80.0,Gd,Y
271000,RL,10944,Pave,NoRidge,1994,5,Gd,2127,2,525,TA,TA,SBrkr,81.0,Gd,Y
140000,RL,10930,Pave,NAmes,1945,6,TA,1558,1,288,TA,TA,FuseA,60.0,TA,Y
119000,RM,7200,Pave,OldTown,1940,7,TA,804,1,240,TA,Gd,SBrkr,60.0,Gd,Y
182900,RL,12546,Pave,NWAmes,1981,7,Gd,1440,2,467,TA,TA,SBrkr,83.92109523809523,Gd,Y
192140,RL,21930,Pave,Gilbert,2005,5,Gd,1838,2,372,Gd,Gd,SBrkr,60.0,TA,Y
143750,RL,4928,Pave,NPkVill,1976,6,TA,958,2,440,TA,None,SBrkr,48.53071428571428,TA,Y
64500,RL,10800,Pave,OldTown,1927,6,TA,968,2,216,TA,None,SBrkr,60.0,TA,Y
186500,RL,10261,Pave,Gilbert,2000,5,TA,1792,2,451,TA,TA,SBrkr,93.0,TA,Y
160000,RL,17400,Pave,Mitchel,1977,5,TA,1126,2,484,TA,Gd,SBrkr,80.0,TA,P
174000,RL,8400,Pave,NAmes,1962,9,Gd,1537,1,462,TA,Gd,SBrkr,80.0,Gd,Y
120500,RL,9000,Pave,NAmes,1971,6,TA,864,1,528,TA,None,SBrkr,60.0,TA,Y
394617,RL,12444,Pave,NridgHt,2008,5,Ex,1932,2,774,TA,Gd,SBrkr,96.0,Ex,Y
149700,RM,7407,Pave,OldTown,1957,7,TA,1236,1,923,TA,None,FuseA,90.0,TA,Y
197000,RL,11584,Pave,NWAmes,1979,6,TA,1725,2,550,TA,TA,SBrkr,80.0,TA,Y
191000,RL,11526,Pave,Crawfor,1922,7,TA,2555,2,672,TA,Gd,SBrkr,79.0,TA,Y
149300,RM,4426,Pave,CollgCr,2004,5,Gd,848,1,420,TA,TA,SBrkr,41.01190476190477,Gd,Y
310000,FV,11003,Pave,Somerst,2008,5,Ex,2007,2,812,TA,Ex,SBrkr,85.0,Ex,Y
121000,RL,8854,Pave,BrkSide,1916,6,TA,952,1,192,TA,Gd,FuseF,61.27,Fa,P
179600,RL,8500,Pave,CollgCr,2004,5,Gd,1422,2,626,TA,None,SBrkr,63.0,Gd,Y
129000,RL,8400,Pave,Sawyer,1966,5,TA,913,1,240,TA,None,SBrkr,70.0,TA,Y
157900,RL,26142,Pave,Mitchel,1962,7,TA,1188,1,312,TA,None,SBrkr,91.63533333333334,TA,P
240000,RL,10000,Pave,CollgCr,1995,5,Gd,2090,2,556,TA,TA,SBrkr,80.0,Gd,Y
112000,RL,11767,Pave,Edwards,1910,7,TA,1346,1,384,TA,None,SBrkr,70.0,TA,Y
92000,RM,1533,Pave,MeadowV,1970,7,TA,630,1,0,TA,None,SBrkr,21.0,Ex,Y
136000,RL,9000,Pave,NAmes,1974,5,TA,1792,2,0,TA,None,SBrkr,60.0,TA,Y
287090,RL,9262,Pave,Somerst,2008,5,Gd,1578,2,840,TA,Gd,SBrkr,78.0,Ex,Y
145000,RM,3675,Pave,Edwards,2005,5,TA,1072,1,525,TA,None,SBrkr,35.0,TA,Y
84500,RL,17217,Pave,Mitchel,2006,5,TA,1140,1,0,TA,None,SBrkr,90.0,TA,Y
185000,FV,7500,Pave,Somerst,2004,5,Gd,1221,2,400,TA,None,SBrkr,62.0,Gd,Y
175000,RL,7917,Pave,Gilbert,1999,5,TA,1647,2,460,TA,TA,SBrkr,62.0,TA,Y
210000,RL,13175,Pave,NWAmes,1978,6,TA,2073,2,500,TA,TA,SBrkr,85.0,TA,Y
266500,RL,9042,Pave,Crawfor,1941,9,Ex,2340,2,252,Gd,Gd,SBrkr,66.0,Gd,Y
142125,RL,9717,Pave,NAmes,1950,6,TA,1078,1,240,TA,None,FuseA,68.0,Gd,Y
147500,RL,9937,Pave,Edwards,1965,6,Gd,1256,1,276,TA,None,SBrkr,75.0,TA,Y
